id,session_id,movie_title,proposed_by,poster,genre,runtime,year,director,plot,imdb_rating,imdb_id,watched_at,created_at,updated_at
6df1e84c-8744-4b26-a816-12efeb265858,980201b7-c040-4c82-b51e-af1a1f516f4e,The Naked Gun 2½: The Smell of Fear,Ste,https://m.media-amazon.com/images/M/MV5BNjcyNmNkMTItNzkzMi00NmY5LTg5MzQtMjg2YzRmOTY0ZmQ2XkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Crime",85 min,1991,David Zucker,Lieutenant Frank Drebin discovers that his ex-girlfriend's new beau is involved in a plot to kidnap a scientist who advocates solar energy.,6.9,tt0102510,2025-08-13 00:00:00+00,2025-08-31 17:20:38.015633+00,2025-08-31 17:20:38.015633+00
6f17c897-4720-41ba-90e0-16e0cdd192a5,980201b7-c040-4c82-b51e-af1a1f516f4e,The Iron Giant,Ste,https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_SX300.jpg,"Animation, Action, Adventure",86 min,1999,Brad Bird,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,8.1,tt0129167,2026-02-07 22:11:03.709+00,2026-02-07 22:11:03.879244+00,2026-02-07 22:11:03.879244+00
72239a2a-cd06-44a3-9e51-951f8bac9bb3,980201b7-c040-4c82-b51e-af1a1f516f4e,Madagascar,Toma,https://m.media-amazon.com/images/M/MV5BYjk4OGFmZmYtYWE4NC00MzM4LTkwZTItODdhMjk3NTZjMmI5XkEyXkFqcGc@._V1_SX300.jpg,"Animation, Adventure, Comedy",86 min,2005,"Eric Darnell, Tom McGrath","A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",6.9,tt0351283,2026-02-20 23:18:53.176+00,2026-02-20 23:18:53.273707+00,2026-02-20 23:18:53.273707+00
7b32236f-ceff-44bb-bb49-c66049c0d973,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,John Wick,aooo,https://m.media-amazon.com/images/M/MV5BMTU2NjA1ODgzMF5BMl5BanBnXkFtZTgwMTM2MTI4MjE@._V1_SX300.jpg,"Action, Crime, Thriller",101 min,2014,Chad Stahelski,"John Wick is a former hitman grieving the loss of his true love. When his home is broken into, robbed, and his dog killed, he is forced to return to action to exact revenge.",7.5,tt2911666,2025-10-07 00:00:00+00,2025-10-07 12:46:11.037724+00,2025-10-07 12:46:11.037724+00
835a310d-cc69-40aa-a766-87432e1023c6,980201b7-c040-4c82-b51e-af1a1f516f4e,The Twilight Saga: New Moon,Fede,https://m.media-amazon.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@._V1_SX300.jpg,"Adventure, Drama, Fantasy",130 min,2009,Chris Weitz,"After Edward leaves because of an incident involving Bella, Jacob Black becomes her best friend. But what Bella doesn't realize is that Jacob also has a secret that will change their lives suddenly.",4.8,tt1259571,2025-09-04 00:00:00+00,2025-09-05 23:04:49.850327+00,2025-09-05 23:04:49.850327+00
836bf553-a68c-429b-9bdc-6753d751509a,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,The Creator,Prova 4 5 0,https://m.media-amazon.com/images/M/MV5BMDkxMTUxOTQtYzM4Yi00YzA2LTgzOTYtNDg2NTliODE0ZTRjXkEyXkFqcGc@._V1_SX300.jpg,"Action, Adventure, Drama",133 min,2023,Gareth Edwards,"Against the backdrop of a war between humans and robots with artificial intelligence, a former soldier finds the robots' secret weapon to end the conflict, an AI in the form of a child.",6.7,tt11858890,2025-08-26 16:55:31.677802+00,2025-08-26 16:55:31.677802+00,2025-08-26 16:55:31.677802+00
8511bda4-aeea-49ea-9a4c-0d78bfff8981,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Chicken,aooo,https://m.media-amazon.com/images/M/MV5BOGE5OTMyNmItZGYwOS00ZjY3LWI0YjAtNjgwMGI3OGRjNGYxXkEyXkFqcGc@._V1_SX300.jpg,Drama,86 min,2015,Joe Stephenson,"A 15-year-old's optimistic view becomes difficult to maintain when his brother's behavior worsens, and he feels torn between loyalty to his brother or getting closer to his first female friend.",6.7,tt2420876,2025-09-26 23:10:42.331+00,2025-09-26 23:10:43.420737+00,2025-09-26 23:10:43.420737+00
8b325d44-8203-49f3-b232-4460c960ff23,980201b7-c040-4c82-b51e-af1a1f516f4e,Princess Mononoke,Ste,https://m.media-amazon.com/images/M/MV5BNjAzODViNGEtMjBkYi00N2U5LWJjNjAtY2U0MGJhZTEwOTU0XkEyXkFqcGc@._V1_SX300.jpg,"Animation, Adventure, Fantasy",133 min,1997,Hayao Miyazaki,"While seeking to cure himself of a curse, young warrior Ashitaka stumbles into a conflict between the people of Iron Town and Princess Mononoke, a girl raised by wolves, who will stop at nothing to prevent the destruction of her h...",8.3,tt0119698,2026-06-04 00:00:00+00,2026-06-04 21:26:51.813024+00,2026-06-04 21:26:51.813024+00
8c10c0a5-8955-4a74-9f0f-0461bd9e647d,ea75086b-0972-4d89-9e61-38fd7e8281e6,Scott Pilgrim vs. the World,Matteo,,,,,,,,,2025-08-26 21:08:27.657695+00,2025-08-26 21:08:27.657695+00,2025-08-26 21:08:27.657695+00
90a88789-e1fb-4fe6-808c-627da1ceb0c2,980201b7-c040-4c82-b51e-af1a1f516f4e,District 9,Marco,https://m.media-amazon.com/images/M/MV5BMTM4OTI1OTM5NF5BMl5BanBnXkFtZTcwMzk5MTU1Mg@@._V1_SX300.jpg,"Action, Sci-Fi, Thriller",112 min,2009,Neill Blomkamp,"In a future Earth in which aliens are isolated in a remote ghetto, a government agent finds himself banished there.",7.9,tt1136608,2026-02-28 22:27:52.591+00,2026-02-28 22:27:52.913019+00,2026-02-28 22:27:52.913019+00
921f588c-7173-4ecb-8bc8-c37358d0ae99,980201b7-c040-4c82-b51e-af1a1f516f4e,The Bad Guys,Ste,https://m.media-amazon.com/images/M/MV5BODNlYmQzY2MtZWZiZS00Y2I0LTkwNjItNjg3MjY5YTFkNWI3XkEyXkFqcGc@._V1_SX300.jpg,"Animation, Adventure, Comedy",100 min,2022,Pierre Perifel,"To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.",6.8,tt8115900,2026-01-05 22:03:50.465+00,2026-01-05 22:03:50.665599+00,2026-01-05 22:03:50.665599+00
93955070-a6f3-4e7d-aeea-a730c82cafe4,980201b7-c040-4c82-b51e-af1a1f516f4e,Angel's Egg,Ste,https://m.media-amazon.com/images/M/MV5BMWM2N2RjOTAtYzRkNi00NDY5LWFhODAtZWEwYjdiM2FlMjljXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Animation, Drama, Fantasy, Horror, Mystery, Sci-Fi",71 min,1985,Mamoru Oshii,"A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg.",7.7,tt0208502,2026-01-24 22:07:27.827+00,2026-01-24 22:07:27.91758+00,2026-01-24 22:07:27.91758+00
95ef5e89-a5a7-43ba-824a-8bdb887f768a,980201b7-c040-4c82-b51e-af1a1f516f4e,F1: The Movie,Marco,https://m.media-amazon.com/images/M/MV5BNGI0MDI4NjEtOWU3ZS00ODQyLWFhYTgtNGYxM2ZkM2Q2YjE3XkEyXkFqcGc@._V1_SX300.jpg,"Action, Drama, Sport",155 min,2025,Joseph Kosinski,A Formula One driver comes out of retirement to mentor and team up with a younger driver.,7.7,tt16311594,2026-01-27 00:00:00+00,2026-01-27 23:10:18.367889+00,2026-01-27 23:10:18.367889+00
9b575d9d-8764-44fa-b140-57e2b3c497fa,980201b7-c040-4c82-b51e-af1a1f516f4e,Alien,Marco,https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_SX300.jpg,"Horror, Sci-Fi",117 min,1979,Ridley Scott,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",8.5,tt0078748,2025-08-11 00:00:00+00,2025-08-31 17:24:22.495346+00,2025-08-31 17:24:22.495346+00
a12d4a3f-b07d-4af5-9707-8ac9c9b599e2,980201b7-c040-4c82-b51e-af1a1f516f4e,The Odyssey,Marco,"https://m.media-amazon.com/images/M/MV5BNTcyNmJlZmQtNDUwYy00NDBjLTg1NGQtYTY2Y2UxMWM3NmI1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg","Action, Adventure, Fantasy",173 min,2026,Christopher Nolan,"After the Trojan War, Odysseus faces a dangerous voyage back to Ithaca, meeting creatures like the Cyclops Polyphemus, Sirens, and Calypso along the way.",8.5,tt33764258,2026-08-04 00:00:00+00,2026-08-04 20:54:15.573421+00,2026-08-04 20:54:15.573421+00
a38bd0d9-e896-43e6-a068-1e0aec5c014d,980201b7-c040-4c82-b51e-af1a1f516f4e,One Battle After Another,Marco,https://m.media-amazon.com/images/M/MV5BYzA5ZTMyMWYtMWEwZS00MTU4LTgwMjktYTE5OTU1YzFjMGRiXkEyXkFqcGc@._V1_SX300.jpg,"Action, Crime, Drama",161 min,2025,Paul Thomas Anderson,"When their evil enemy resurfaces after 16 years, a group of ex-revolutionaries reunite to rescue one of their own's daughter.",N/A,tt30144839,2025-10-06 00:00:00+00,2025-10-06 21:45:53.077922+00,2025-10-06 21:45:53.077922+00
a46a951d-738e-4045-9c41-7ee6258fb194,980201b7-c040-4c82-b51e-af1a1f516f4e,Il Divo,Toma,https://m.media-amazon.com/images/M/MV5BZTJhZTFlNWMtNDEwZS00NTJhLWE1MzYtNWQyZGUxOGM0NGFiXkEyXkFqcGc@._V1_SX300.jpg,"Biography, Drama",110 min,2008,Paolo Sorrentino,"The story of Italian politician Giulio Andreotti, who has served as Prime Minister of Italy seven times since the restoration of democracy in 1946.",7.2,tt1023490,2026-01-31 23:16:54.21+00,2026-01-31 23:16:54.31897+00,2026-01-31 23:16:54.31897+00
a788b9b6-a6d8-479f-b9c4-4893af09f4a7,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Poor Things,aooo,https://m.media-amazon.com/images/M/MV5BYWU2MjRjZTYtMjVkMS00MTBjLWFiMTAtYmZlYTk1YjkyMWFkXkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Drama, Romance",141 min,2023,Yorgos Lanthimos,"An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.",7.8,tt14230458,2025-08-29 23:18:55.125106+00,2025-08-29 23:18:55.125106+00,2025-08-29 23:18:55.125106+00
a7d28f7a-05a8-47b3-8e34-55937064ab42,980201b7-c040-4c82-b51e-af1a1f516f4e,Bugonia,Fil,https://m.media-amazon.com/images/M/MV5BNzIzNWQxMjEtZmQ3MS00OTk2LWFlZjktZDUyYWRkM2M3NWVlXkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Crime, Sci-Fi",118 min,2025,Yorgos Lanthimos,"Two conspiracy-obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",7.6,tt12300742,2026-02-08 22:37:34.663+00,2026-02-08 22:37:34.210526+00,2026-02-08 22:37:34.210526+00
a8bfff48-c0f8-49e6-8479-23fc4881c4dd,980201b7-c040-4c82-b51e-af1a1f516f4e,Casino Royale,Nick,https://m.media-amazon.com/images/M/MV5BMWQ1ZDM4NDktMWY0NC00MjcxLWJlMDMtNmE2MGVhYzRjMWQ0XkEyXkFqcGc@._V1_SX300.jpg,"Action, Adventure, Thriller",144 min,2006,Martin Campbell,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro.",8.0,tt0381061,2026-08-21 20:15:36.103+00,2026-08-21 20:15:36.315567+00,2026-08-21 20:15:36.315567+00
a94878e4-efe2-43f9-b293-1ac7c7da3095,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,J. Edgar,coso,https://m.media-amazon.com/images/M/MV5BMTc0NDM4ODU2Nl5BMl5BanBnXkFtZTcwNzQ0NTg4Ng@@._V1_SX300.jpg,"Biography, Drama, Romance",137 min,2011,Clint Eastwood,"J. Edgar Hoover, powerful head of the F.B.I. for nearly fifty years, looks back on his professional and personal life.",6.5,tt1616195,2025-09-26 23:01:55.769+00,2025-09-26 23:01:56.914562+00,2025-09-26 23:01:56.914562+00
af1b1447-27cd-410f-9993-d0c4582b52ea,980201b7-c040-4c82-b51e-af1a1f516f4e,Wake Up Dead Man,Fil,https://m.media-amazon.com/images/M/MV5BY2Q0OTA5MTEtNWU4NC00ZWFmLTg5NmYtNDFmODViYWUxZmJkXkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Crime, Drama",144 min,2025,Rian Johnson,Benoit Blanc returns for his most dangerous case yet.,7.4,tt14364480,2026-04-11 22:05:23.492+00,2026-04-11 22:05:24.046638+00,2026-04-11 22:05:24.046638+00
c14a6fdf-097f-4d6b-8c43-d1f83cfb0f38,980201b7-c040-4c82-b51e-af1a1f516f4e,Eddington,Toma,https://m.media-amazon.com/images/M/MV5BNmM0Yzc1ZjAtZTg4My00NDI3LWEwMzAtY2ZkNzMxMWMwOTFlXkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Drama, Western",148 min,2025,Ari Aster,"In May of 2020, a standoff between a small-town sheriff and mayor sparks a powder keg as neighbor is pitted against neighbor in Eddington, New Mexico.",6.6,tt31176520,2026-02-13 23:35:47.986+00,2026-02-13 23:35:48.330926+00,2026-02-13 23:35:48.330926+00
c89b80d8-854b-407b-b6bb-c067969f3096,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,No,aooo,https://m.media-amazon.com/images/M/MV5BMTM3ODAzNjcwMV5BMl5BanBnXkFtZTcwMTUzMjc4OA@@._V1_SX300.jpg,"Drama, History",118 min,2012,Pablo Larraín,An advertising executive comes up with a campaign to defeat Augusto Pinochet in Chile's 1988 referendum.,7.4,tt2059255,2025-09-01 18:56:08.365346+00,2025-09-01 18:56:08.365346+00,2025-09-01 18:56:08.365346+00
c9ec810b-3638-4871-a7a1-ccf572a54d74,980201b7-c040-4c82-b51e-af1a1f516f4e,Star Wars: The Mandalorian and Grogu,Marco,"https://m.media-amazon.com/images/M/MV5BYzVkMmJhNTgtNjYwOS00YjM0LThlNWEtNGExNmIxZjVkMmJhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg","Action, Adventure, Family",132 min,2026,Jon Favreau,"Once a lone bounty hunter, Mandalorian Din Djarin and his apprentice Grogu embark on an exciting new Star Wars adventure.",N/A,tt30825738,2026-05-21 00:00:00+00,2026-05-21 17:27:38.007574+00,2026-05-21 17:27:38.007574+00
cb9e2d1f-e7b5-4dd6-87f4-e3b732aef99b,980201b7-c040-4c82-b51e-af1a1f516f4e,Twilight,Fede,https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_SX300.jpg,"Drama, Fantasy, Romance",122 min,2008,Catherine Hardwicke,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.",5.3,tt1099212,2025-07-26 00:00:00+00,2025-09-01 18:38:37.117771+00,2025-09-02 13:11:09.649134+00
d2be9937-999b-455d-b09c-351d8ffc07ab,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,G,ciccio,https://m.media-amazon.com/images/M/MV5BNTA0MThkMjItMTJhZi00YTJiLWFiMjctMzhhZWE4NDhjZjkyXkEyXkFqcGc@._V1_SX300.jpg,"Drama, Music, Musical",109 min,1983,Staffan Hildebrand,"Three friends, Robban, Alexander and Kim has just left the compulsory school, and now they consider themselves grown-up and mature, being 16 years old. During the summer holiday they also get a bit of experience of the world: Robb...",5.3,tt0085574,2025-09-03 23:10:45.923+00,2025-09-03 23:10:44.730995+00,2025-09-03 23:10:44.730995+00
d602e6c4-9f04-402a-8bed-0e4b0b476fec,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,LOL,coso,https://m.media-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_SX300.jpg,"Comedy, Drama, Romance",97 min,2012,Lisa Azuelos,"As a new year at school begins, Lola's heart is broken by her boyfriend, though soon she's surprised by her best friend, promising musician Kyle, who reveals his feelings for her.",4.4,tt1592873,2025-10-07 12:34:50.949+00,2025-10-07 12:34:51.065497+00,2025-10-07 12:34:51.065497+00
d63b4e93-228a-4b33-ba23-2960410e3184,980201b7-c040-4c82-b51e-af1a1f516f4e,After Life,Marco,https://m.media-amazon.com/images/M/MV5BN2JhYzY1ZDctMTRjNi00ZDEyLTk3YzktODVjY2U1OWQ5M2VhXkEyXkFqcGc@._V1_SX300.jpg,"Drama, Fantasy",119 min,1998,Hirokazu Koreeda,"After death, people have a week to choose only one memory to keep for eternity.",7.6,tt0165078,2026-06-29 00:00:00+00,2026-06-30 22:32:37.260488+00,2026-06-30 22:44:16.490576+00
d82c7776-b3a5-4a0c-bd9d-77b5048bba06,980201b7-c040-4c82-b51e-af1a1f516f4e,Sinners,Marco,https://m.media-amazon.com/images/M/MV5BNjIwZWY4ZDEtMmIxZS00NDA4LTg4ZGMtMzUwZTYyNzgxMzk5XkEyXkFqcGc@._V1_SX300.jpg,"Action, Drama, Horror",137 min,2025,Ryan Coogler,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",7.6,tt31193180,2025-08-22 00:00:00+00,2025-08-31 14:36:37.570727+00,2025-08-31 14:36:37.570727+00
dbd8f7a2-71a3-4b1d-95b0-eef4dab3e2f2,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,City of God,aooo,https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_SX300.jpg,"Crime, Drama",130 min,2002,"Fernando Meirelles, Kátia Lund","In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",8.6,tt0317248,2025-09-26 23:20:31.741+00,2025-09-26 23:20:32.83845+00,2025-09-26 23:20:32.83845+00
ddb25bf0-b005-4a2f-8a05-fbb110c7995d,980201b7-c040-4c82-b51e-af1a1f516f4e,Spider-Man: Brand New Day,Marco,"https://m.media-amazon.com/images/M/MV5BOWNjYWM3NWItOGE0ZS00MWRjLThiZWEtYjc4ZmNmMmU5ZTVmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg","Action, Adventure, Fantasy",145 min,2026,Destin Daniel Cretton,A forgotten Peter Parker lives alone as a full-time Spider-Man until mounting pressure triggers a dangerous change and a powerful new enemy emerges.,N/A,tt22084616,2026-08-01 00:00:00+00,2026-08-01 21:21:16.436211+00,2026-08-01 21:21:16.436211+00
ddee54cc-a1f4-413c-a40a-9de1e1842ad5,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Dune,eeee,https://m.media-amazon.com/images/M/MV5BMGJlMGM3NDAtOWNhMy00MWExLWI2MzEtMDQ0ZDIzZDY5ZmQ2XkEyXkFqcGc@._V1_SX300.jpg,"Action, Adventure, Sci-Fi",137 min,1984,David Lynch,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,6.3,tt0087182,2025-09-26 23:04:47.05+00,2025-09-26 23:04:48.165851+00,2025-09-26 23:04:48.165851+00
e0342b90-a3e5-4f6d-8c42-3ccd59778d3a,980201b7-c040-4c82-b51e-af1a1f516f4e,28 Weeks Later,Nick,https://m.media-amazon.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_SX300.jpg,"Horror, Sci-Fi",99 min,2007,Juan Carlos Fresnadillo,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.",6.9,tt0463854,2025-09-22 21:24:46.495+00,2025-09-22 21:24:45.132448+00,2025-09-22 21:24:45.132448+00
e13b249c-c02a-4e79-afdc-4b1f6983eb02,980201b7-c040-4c82-b51e-af1a1f516f4e,Naked Gun 33 1/3: The Final Insult,Ste,https://m.media-amazon.com/images/M/MV5BM2ViYTFhMTktMjU0OC00ZWY3LWEzZDItMTExNDc2NDNjN2I3XkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Crime",83 min,1994,Peter Segal,Frank Drebin comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.,6.5,tt0110622,2025-09-14 21:08:21.554+00,2025-09-14 21:08:21.977766+00,2025-09-14 21:08:21.977766+00
e3aeabc5-fc62-4670-8af0-b5a5b75457a4,980201b7-c040-4c82-b51e-af1a1f516f4e,Amélie,Marco,https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_SX300.jpg,"Comedy, Romance",122 min,2001,Jean-Pierre Jeunet,"Despite being caught in her imaginative world, young waitress Amelie decides to help people find happiness. Her quest to spread joy leads her on a journey during which she finds true love.",8.3,tt0211915,2025-09-26 22:16:46.929+00,2025-09-26 22:16:47.810221+00,2025-09-26 22:16:47.810221+00
e5bba3f6-5a49-4b4b-99d1-102ff1918760,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,G,ciccio,https://m.media-amazon.com/images/M/MV5BNTA0MThkMjItMTJhZi00YTJiLWFiMjctMzhhZWE4NDhjZjkyXkEyXkFqcGc@._V1_SX300.jpg,"Drama, Music, Musical",109 min,1983,Staffan Hildebrand,"Three friends, Robban, Alexander and Kim has just left the compulsory school, and now they consider themselves grown-up and mature, being 16 years old. During the summer holiday they also get a bit of experience of the world: Robb...",5.3,tt0085574,2025-09-03 23:17:57.002+00,2025-09-03 23:17:55.857076+00,2025-09-03 23:17:55.857076+00
e5e46bc9-e547-490f-ac0b-d5e7cc8002bb,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Star Wars: Episode I - The Phantom Menace,ciccio,https://m.media-amazon.com/images/M/MV5BODVhNGIxOGItYWNlMi00YTA0LWI3NTctZmQxZGUwZDEyZWI4XkEyXkFqcGc@._V1_SX300.jpg,"Action, Adventure, Fantasy",136 min,1999,George Lucas,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long-dormant Sith resurface to claim their former glory.",6.5,tt0120915,2025-09-03 23:11:29.041+00,2025-09-03 23:11:27.895716+00,2025-09-03 23:11:27.895716+00
e99fa35b-992f-4074-a820-1f67a802afef,980201b7-c040-4c82-b51e-af1a1f516f4e,A Taxi Driver,Fil,https://m.media-amazon.com/images/M/MV5BNTczN2QxM2MtMjBkYi00ZDk4LWI3MGYtMzcyYTAxM2JmMzJiXkEyXkFqcGc@._V1_SX300.jpg,"Action, Drama, History",137 min,2017,Hun Jang,"A widowed father and taxi driver who drives a German reporter from Seoul to Gwangju to cover the 1980 uprising, soon finds himself regretting his decision after being caught in the violence around him.",7.9,tt6878038,2025-09-23 21:58:55.664+00,2025-09-23 21:58:55.870879+00,2025-09-23 21:58:55.870879+00
ea44c926-5493-42ab-b3b5-85294315f753,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Paddington,ciccio,https://m.media-amazon.com/images/M/MV5BMTAxOTMwOTkwNDZeQTJeQWpwZ15BbWU4MDEyMTI1NjMx._V1_SX300.jpg,"Adventure, Comedy, Family",95 min,2014,Paul King,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",7.3,tt1109624,2025-08-31 00:00:00+00,2025-08-31 10:53:23.4102+00,2025-08-31 10:53:23.4102+00
eaf0004f-7022-4262-a6b1-b6dc0122724c,980201b7-c040-4c82-b51e-af1a1f516f4e,Wolfwalkers,Samu,https://m.media-amazon.com/images/M/MV5BYzg3MjBkYmYtZjZkZS00YWVkLTk3YjMtNDBlMTVmNDZkZDJhXkEyXkFqcGc@._V1_SX300.jpg,"Animation, Action, Adventure",103 min,2020,"Tomm Moore, Ross Stewart",A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.,8.0,tt5198068,2025-08-16 00:00:00+00,2025-09-01 18:37:39.231074+00,2025-09-02 13:11:52.956995+00
f05f738e-77d0-45f6-a558-69449e81b138,980201b7-c040-4c82-b51e-af1a1f516f4e,Zootopia 2,Ste,https://m.media-amazon.com/images/M/MV5BYjg1Mjc3MjQtMTZjNy00YWVlLWFhMWEtMWI3ZTgxYjJmNmRlXkEyXkFqcGc@._V1_SX300.jpg,"Animation, Action, Adventure",108 min,2025,"Jared Bush, Byron Howard","Brave rabbit cop Judy Hopps and her friend, the fox Nick Wilde, team up again to crack a new case, the most perilous and intricate of their careers.",7.4,tt26443597,2026-07-19 21:46:47.216+00,2026-07-19 21:46:47.333356+00,2026-07-19 21:46:47.333356+00
f1d992f7-922a-4303-96e9-816266abe570,980201b7-c040-4c82-b51e-af1a1f516f4e,Mary and Max,Denno,https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_SX300.jpg,"Animation, Comedy, Drama",92 min,2009,Adam Elliot,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",8.1,tt0978762,2026-07-18 22:00:53.903+00,2026-07-18 22:00:54.192375+00,2026-07-18 22:00:54.192375+00
f4f82bed-44b7-4df3-a041-263867a03106,980201b7-c040-4c82-b51e-af1a1f516f4e,Blue Velvet,Marco,https://m.media-amazon.com/images/M/MV5BNzkwZGUyYjQtM2QyOC00MTBjLWE0NGYtMTZmOGM5MjI0Mzg0XkEyXkFqcGc@._V1_SX300.jpg,"Crime, Drama, Mystery",120 min,1986,David Lynch,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",7.7,tt0090756,2025-09-15 00:00:00+00,2025-09-15 21:43:02.474119+00,2025-09-15 21:43:02.474119+00
f51163e0-865c-4aef-8af9-3062b021973b,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,F1: The Movie,aooo,,,,,,,,,2025-09-03 23:17:08.387+00,2025-09-03 23:17:07.218536+00,2025-09-03 23:17:07.218536+00
fdfa3488-c065-4e5a-98cb-3ad01885669a,980201b7-c040-4c82-b51e-af1a1f516f4e,Quo vado?,Edo,https://m.media-amazon.com/images/M/MV5BZThiZjNjZmEtNDUwYy00MTdmLTkyMDQtZWZkODk1Y2IyYzY4XkEyXkFqcGc@._V1_SX300.jpg,Comedy,86 min,2016,Gennaro Nunziante,"Checco was born into privilege in a small Italian town with a guaranteed job as a public servant. When a new reformist government vows to cut down on bureaucracy, Checco is forced to accept worsening conditions.",6.7,tt5290524,2025-12-29 00:00:00+00,2025-12-29 22:44:00.399403+00,2025-12-29 22:44:00.399403+00
ff9b275c-7721-4b32-aee8-e52d888f9581,1f960a2b-f508-4ca9-9fd3-8cca2aea6137,Test,aooo,https://m.media-amazon.com/images/M/MV5BOWRmYjAwZjktZGVjMi00OWJjLTllMDktNjYyOGQzNGRjMDU2XkEyXkFqcGc@._V1_SX300.jpg,"Drama, Sport",145 min,2025,S. Sashikanth,Three people's worlds collide during a historic international cricket test match in Chennai which ultimately forces them to make life-changing difficult decisions.,5.1,tt27477888,2025-09-02 12:35:37.604387+00,2025-09-02 12:35:37.604387+00,2025-09-02 12:35:37.604387+00
